index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
193,5.635701628,5.242952824,5.631042004,5.674361706,5.608804703,5.621507645,5.614264965,5.617109776,5.626456261,5.590021133,5.574481964
194,6.076507778,6.080144405,6.095701694,5.985915184,5.987585068,6.059311867,6.077996731,6.085343838,6.101222038,6.108865738,6.099170685
195,4.542738753,4.543756008,4.551375389,4.539643764,4.551384926,4.541889191,4.545908451,4.766498089,4.539484024,4.544502735,4.554256916
196,6.158670859,6.080144405,6.095701694,5.985915184,5.987585068,6.059311867,6.077996731,6.085343838,6.101222038,6.108865738,6.099170685
197,5.079499023,5.076173306,5.090607643,5.055953503,5.074285984,5.075857639,5.09412384,5.060004711,5.108878613,5.070205688,5.082669735
198,5.101607312,5.115910053,5.096058369,5.108444214,5.100479126,5.103835106,5.103572369,5.103432655,5.103235722,5.105782032,5.107898235
199,5.107436848,5.115910053,5.096058369,5.108444214,5.100479126,5.103835106,5.103572369,5.103432655,5.103235722,5.105782032,5.107898235
200,5.282239207,5.289990902,5.778991699,5.348724842,5.284926414,5.29889679,5.355361462,5.313618183,5.330918789,5.334899902,5.286789894
201,5.313822912,5.145309925,5.293322563,5.31349802,5.298641205,5.312078476,5.313724995,5.316860676,5.308478355,5.31618309,5.312058449
202,4.942198152,4.924043655,4.94033289,4.941469669,4.939702034,4.92896986,4.940190315,4.9341259,4.938007355,4.942108154,4.741551399
203,5.38118078,5.356850147,5.354058743,5.355937481,5.350596905,5.352517605,5.357266426,5.365995407,5.371006489,5.312236786,5.368351936
204,5.348791183,5.356850147,5.354058743,5.355937481,5.350596905,5.352517605,5.357266426,5.365995407,5.371006489,5.312236786,5.368351936
205,5.032988858,5.076173306,5.090607643,5.055953503,5.074285984,5.075857639,5.09412384,5.060004711,5.108878613,5.070205688,5.082669735
206,5.432502894,5.427016735,5.320512295,5.41625452,5.421540737,5.427091599,5.42719841,5.406366348,5.42394352,5.361524582,5.431146622
207,5.400924571,4.943991184,5.381574154,5.395266056,5.395872116,5.37968874,5.375211239,5.393791676,5.371746063,5.365799904,5.363503456
208,4.974762519,5.005888462,4.986927509,4.95367384,4.98132658,4.975376606,4.983865738,4.979366779,4.973670959,4.964244843,4.965298653
209,4.637890052,4.633401394,4.651166916,4.640854359,4.783218861,4.642589569,4.641537189,4.640982151,4.640329361,4.658565044,4.654548645
210,5.442318279,5.433315754,5.423569679,5.43717432,5.436913013,5.440684319,5.443778992,5.444013119,5.421002388,5.43749094,5.442958832
211,4.722752647,4.738945007,4.727989197,4.729552746,4.732631207,4.735043049,4.733634472,4.731340885,4.730655193,4.731294632,4.736195087
212,4.9842103,4.985588074,4.978981018,4.993364334,4.976108074,4.979152679,4.973318577,4.984962463,4.99767971,4.978250027,4.877541542
213,4.746222716,4.749511242,4.794044971,4.743572712,4.749234676,4.752224445,4.73500967,4.755513668,4.753829956,4.752954006,4.770146847
214,5.408892499,5.432018757,5.43131876,5.44637537,5.446225643,5.442352772,5.427740097,5.43538332,5.46881628,5.44201231,5.397882938
215,5.435153425,5.433315754,5.423569679,5.43717432,5.436913013,5.440684319,5.443778992,5.444013119,5.421002388,5.43749094,5.442958832
216,5.206252772,5.198255062,5.215939522,5.168595791,5.168561459,5.186785221,5.181564808,5.190472603,5.202383995,4.982432365,5.173237801
217,4.554041377,4.653540611,4.68838644,4.673503399,4.664729118,4.701895237,4.739104748,4.865047932,4.689421654,4.740983486,4.557372093
218,4.296186547,4.30644989,4.310254574,4.318574429,4.306800365,4.324703217,4.296337128,4.896057129,4.307841778,4.312802315,4.313204765
219,4.829287487,4.653540611,4.68838644,4.673503399,4.664729118,4.701895237,4.739104748,4.865047932,4.689421654,4.740983486,4.557372093
220,5.411844666,5.413834095,5.421530247,5.425742626,5.854766846,5.407250404,5.413309574,5.41559267,5.418800831,5.429441452,5.410812378
221,4.75607715,4.756720543,4.75566864,4.762861252,4.758983135,4.770681858,4.725166321,4.754151344,4.757102013,4.759689808,4.751291752
222,5.468431562,5.432018757,5.43131876,5.44637537,5.446225643,5.442352772,5.427740097,5.43538332,5.46881628,5.44201231,5.397882938
223,5.216388223,5.203146458,5.198375702,5.201013565,5.204707623,5.204140186,5.203149796,5.198626041,5.184981346,5.194745064,5.200311184
224,5.190267571,5.203146458,5.198375702,5.201013565,5.204707623,5.204140186,5.203149796,5.198626041,5.184981346,5.194745064,5.200311184
225,4.644884783,5.350057602,4.679860592,4.679358006,4.679245472,4.669223309,4.686876774,4.681643009,4.658926964,4.665960312,4.667222977
226,5.401790444,5.329918861,5.305689335,5.324118137,5.314770699,5.338346958,5.308981419,5.30022192,5.30197382,5.289471149,5.304971218
227,5.047903497,5.041769981,5.060078621,5.024815559,5.096884727,5.04450655,5.0335536,5.038354397,5.046231747,5.049381733,5.044812679
228,5.401105142,5.329918861,5.305689335,5.324118137,5.314770699,5.338346958,5.308981419,5.30022192,5.30197382,5.289471149,5.304971218
229,5.304896953,5.276025295,5.27617836,5.289581776,5.322878361,5.279995918,4.952184677,5.292346478,5.295427322,5.299330711,5.309970856
230,5.114230237,5.097400188,5.100698471,5.099347591,5.097846985,5.134019375,5.100732327,5.094451427,5.102222919,5.071881771,5.104892731
231,5.082829847,5.097400188,5.100698471,5.099347591,5.097846985,5.134019375,5.100732327,5.094451427,5.102222919,5.071881771,5.104892731
232,4.768651924,4.773495197,4.770091057,4.882558823,4.771871567,4.771597862,4.758831024,4.763412476,4.774199963,4.773142815,4.773774624
233,5.576235725,5.564837933,5.569670677,5.556611538,5.567150116,5.56749773,5.565107346,5.224524498,5.571264267,5.565910816,5.561049938
234,5.180002963,5.159687996,5.099992275,5.173164368,5.170600414,5.178826332,5.16983223,5.17395401,5.168715954,5.177266121,5.169741631
235,4.421252457,4.383165359,4.386451721,4.39264679,4.384008408,4.407806873,4.395123959,4.369657516,4.412122726,4.474658489,4.404397964
236,4.349477836,4.383165359,4.386451721,4.39264679,4.384008408,4.407806873,4.395123959,4.369657516,4.412122726,4.474658489,4.404397964
237,5.278026472,5.283136845,5.308582306,5.302935123,5.283660889,5.313936234,5.285600662,5.303766251,5.312958717,5.302827358,5.288814545
238,4.741226478,5.022127628,4.819684505,4.768059731,4.762937546,4.749517918,4.743161678,4.740612507,4.765280247,4.795032978,4.766789436
239,4.500378668,4.507832527,4.513607502,4.511751175,4.522512913,4.516176701,4.517780781,4.512435436,4.53397131,4.514595032,4.509795666
240,4.514711414,4.507832527,4.513607502,4.511751175,4.522512913,4.516176701,4.517780781,4.512435436,4.53397131,4.514595032,4.509795666
241,4.815905501,4.805659771,4.825527668,4.838899136,4.817596912,5.022580624,4.827079296,4.831705093,4.81981802,4.818472385,4.825747967
242,5.315494212,5.283136845,5.308582306,5.302935123,5.283660889,5.313936234,5.285600662,5.303766251,5.312958717,5.302827358,5.288814545
243,4.812353115,4.834554195,4.819801807,4.848609924,4.831326008,4.822323799,4.981492043,4.811306,4.808084488,4.800651073,4.820806503
244,5.75361713,5.805355072,5.839994907,5.826366901,5.811876297,5.830303669,5.841943264,5.820999146,5.852497578,5.821495056,5.820572376
245,6.024576339,6.015102863,6.01580286,5.96857357,5.948338985,6.019503593,6.017656326,6.023327827,6.018347263,6.012581825,6.020382404
246,5.150487259,5.215976238,5.202848434,5.198628902,5.233813763,5.203043461,5.202788353,5.187123299,5.203392506,5.212826252,5.228036404
247,4.751516866,4.738945007,4.727989197,4.729552746,4.732631207,4.735043049,4.733634472,4.731340885,4.730655193,4.731294632,4.736195087
248,4.855235783,4.835451126,4.89219141,4.849254131,4.85061264,4.847061634,4.856095791,4.850319386,4.833920002,4.973100662,4.862738132
249,4.701366553,4.868928432,4.699478149,4.692461014,4.705273628,4.710167408,4.712471008,4.701651573,4.69271183,4.716881275,4.70422411
250,4.333224125,4.296663761,4.303885937,4.286312103,4.289306164,4.302707672,4.304296494,4.302771091,4.317673683,4.284934998,4.260668755
